Landsat Scene Identifier,Spacecraft Identifier,Sensor Mode,Station Identifier,Day/Night,WRS Path,WRS Row,WRS Type,Date Acquired,Start Time,Stop Time,Sensor Anomalies,Acquisition Quality,Quality Band 1,Quality Band 2,Quality Band 3,Quality Band 4,Quality Band 5,Quality Band 6,Quality Band 7,Cloud Cover,Cloud Cover Quad Upper Left,Cloud Cover Quad Upper Right,Cloud Cover Quad Lower Left,Cloud Cover Quad Lower Right,Sun Elevation,Sun Azimuth,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude,Browse  Exists,Data Category,Map Projection LORa,Data Type L0Rp,Data Type Level 1,Elevation Source,Output Format,Ephemeris Type,Corner UL Latitude Product,Corner UL Longitude Product,Corner UR Latitude Product,Corner UR Longitude Product,Corner LL Latitude Product,Corner LL Longitude Product,Corner LR Latitude Product,Corner LR Longitude Product,Reflective Samples,Reflective Lines,Thermal Lines,Thermal Samples,Ground Control Points Model,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Geometric RMSE Verify,Map Projection Level 1,Datum,Ellipsoid,UTM Zone,Vertical Long from Pole,True Scale Latitude,False Easting,False Northing,Grid Cell Size Reflective,Grid Cell Size Thermal,Orientation,Resampling Option,Scene Center Latitude dec,Scene Center Longitude dec,Corner Upper Left Lat dec,Corner Upper Left Long dec,Corner Upper Right Lat dec,Corner Upper Right Long dec,Corner Lower Left Lat dec,Corner Lower Left Long dec,Corner Lower Right Lat dec,Corner Lower Right Long dec,Display ID,Ordering ID,Download Link
LT50380252011219PAC01,LANDSAT_5,BUMPER,PAC,DAY, 038, 025,2,2011/08/07,2011:219:17:54:06.24831,2011:219:17:54:32.86119,N,9,9,9,9,9,9,9,9,18.49,1.02,47.78,.57,24.58,52.03189631,145.65893047, 50.28996   (50°17'23.86"N),-108.34650   (108°20'47.40"W), 51.25121   (51°15'04.36"N),-109.29856  (109°17'54.82"W), 50.87446   (50°52'28.06"N),-106.72819   (106°43'41.48"W), 49.68493   (49°41'05.75"N),-109.92643   (109°55'35.15"W), 49.32014 (49°19'12.50"N),-107.43429   (107°26'03.44"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.28247   (51°16'56.89"N),-110.01351   (110°00'48.64"S), 51.20290   (51°12'10.44"N),-106.57469   (106°34'28.88"S), 49.34014   (49°20'24.50"N),-110.05290  (110°03'10.44"W), 49.26583   (49°15'56.99"N),-106.75077   (106°45'02.77"S),8011,7201,7201,8011,51,4.866,3.757,3.093,.247,UTM,WGS84,WGS84,12,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.28996,-108.3465,51.25121,-109.29856,50.87446,-106.72819,49.68493,-109.92643,49.32014,-107.43429,LT50380252011219PAC01,LT50380252011219PAC01,http://earthexplorer.usgs.gov/download/options/5440/LT50380252011219PAC01
LT50370252011212PAC01,LANDSAT_5,BUMPER,PAC,DAY, 037, 025,2,2011/07/31,2011:212:17:47:59.21725,2011:212:17:48:25.83013,N,9,9,9,9,9,9,9,9,.27,1.06,0,.02,0,53.68619271,144.26281707, 50.28361   (50°17'01.00"N),-106.80174   (106°48'06.26"W), 51.24484   (51°14'41.42"N),-107.75371  (107°45'13.36"W), 50.86814   (50°52'05.30"N),-105.18367   (105°11'01.21"W), 49.67855   (49°40'42.78"N),-108.38144   (108°22'53.18"W), 49.31380 (49°18'49.68"N),-105.88961   (105°53'22.60"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.24674   (51°14'48.26"N),-108.62247   (108°37'20.89"S), 51.30280   (51°18'10.08"N),-105.06742   (105°04'02.71"S), 49.22435   (49°13'27.66"N),-108.47220  (108°28'19.92"W), 49.27654   (49°16'35.54"N),-105.06462   (105°03'52.63"S),8271,7511,7511,8271,70,3.838,2.897,2.518,.149,UTM,WGS84,WGS84,13,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.28361,-106.80174,51.24484,-107.75371,50.86814,-105.18367,49.67855,-108.38144,49.3138,-105.88961,LT50370252011212PAC01,LT50370252011212PAC01,http://earthexplorer.usgs.gov/download/options/5440/LT50370252011212PAC01
LT50370252011196PAC01,LANDSAT_5,BUMPER,PAC,DAY, 037, 025,2,2011/07/15,2011:196:17:48:08.66088,2011:196:17:48:35.27375,N,9,9,9,9,9,9,9,9,0,0,0,0,0,56.73293547,142.14532684, 50.28850   (50°17'18.60"N),-106.80290   (106°48'10.44"W), 51.24975   (51°14'59.10"N),-107.75494  (107°45'17.78"W), 50.87301   (50°52'22.84"N),-105.18465   (105°11'04.74"W), 49.68346   (49°41'00.46"N),-108.38277   (108°22'57.97"W), 49.31868 (49°19'07.25"N),-105.89070   (105°53'26.52"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.24930   (51°14'57.48"N),-108.62697   (108°37'37.09"S), 51.30550   (51°18'19.80"N),-105.06312   (105°03'47.23"S), 49.22692   (49°13'36.91"N),-108.47650  (108°28'35.40"W), 49.27924   (49°16'45.26"N),-105.06050   (105°03'37.80"S),8291,7511,7511,8291,75,3.761,2.883,2.415,.15,UTM,WGS84,WGS84,13,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.2885,-106.8029,51.24975,-107.75494,50.87301,-105.18465,49.68346,-108.38277,49.31868,-105.8907,LT50370252011196PAC01,LT50370252011196PAC01,http://earthexplorer.usgs.gov/download/options/5440/LT50370252011196PAC01
LT50380252011187PAC01,LANDSAT_5,BUMPER,PAC,DAY, 038, 025,2,2011/07/06,2011:187:17:54:23.17525,2011:187:17:54:49.78813,N,9,9,9,9,9,9,9,9,.03,0,0,0,.11,57.92644455,141.73627925, 50.29091   (50°17'27.28"N),-108.34450   (108°20'40.20"W), 51.25216   (51°15'07.78"N),-109.29658  (109°17'47.69"W), 50.87541   (50°52'31.48"N),-106.72616   (106°43'34.18"W), 49.68588   (49°41'09.17"N),-109.92446   (109°55'28.06"W), 49.32108 (49°19'15.89"N),-107.43227   (107°25'56.17"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.27715   (51°16'37.74"N),-110.02222   (110°01'19.99"S), 51.19752   (51°11'51.07"N),-106.57521   (106°34'30.76"S), 49.33481   (49°20'05.32"N),-110.06126  (110°03'40.54"W), 49.26045   (49°15'37.62"N),-106.75123   (106°45'04.43"S),8031,7201,7201,8031,73,5.329,3.596,3.933,.245,UTM,WGS84,WGS84,12,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.29091,-108.3445,51.25216,-109.29658,50.87541,-106.72616,49.68588,-109.92446,49.32108,-107.43227,LT50380252011187PAC01,LT50380252011187PAC01,http://earthexplorer.usgs.gov/download/options/5440/LT50380252011187PAC01
LT50370252011180PAC01,LANDSAT_5,BUMPER,PAC,DAY, 037, 025,2,2011/06/29,2011:180:17:48:14.87600,2011:180:17:48:41.48894,N,9,9,9,9,9,9,9,9,5.07,.81,10.23,5.38,3.88,58.55018626,141.79821796, 50.28187   (50°16'54.73"N),-106.79779   (106°47'52.04"W), 51.24310   (51°14'35.16"N),-107.74974  (107°44'59.06"W), 50.86641   (50°51'59.08"N),-105.17979   (105°10'47.24"W), 49.67680   (49°40'36.48"N),-108.37743   (108°22'38.75"W), 49.31207 (49°18'43.45"N),-105.88568   (105°53'08.45"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.24943   (51°14'57.95"N),-108.62268   (108°37'21.65"S), 51.30550   (51°18'19.80"N),-105.05882   (105°03'31.75"S), 49.22704   (49°13'37.34"N),-108.47239  (108°28'20.60"W), 49.27924   (49°16'45.26"N),-105.05637   (105°03'22.93"S),8291,7511,7511,8291,79,3.896,2.957,2.536,.144,UTM,WGS84,WGS84,13,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.28187,-106.79779,51.2431,-107.74974,50.86641,-105.17979,49.6768,-108.37743,49.31207,-105.88568,LT50370252011180PAC01,LT50370252011180PAC01,http://earthexplorer.usgs.gov/download/options/5440/LT50370252011180PAC01
LT50370252011164PAC01,LANDSAT_5,BUMPER,PAC,DAY, 037, 025,2,2011/06/13,2011:164:17:48:21.39000,2011:164:17:48:48.00294,N,9,9,9,9,9,9,9,9,9.5,11.15,20.13,2.65,4.08,58.89391458,143.20922874, 50.28643   (50°17'11.15"N),-106.79235   (106°47'32.46"W), 51.24767   (51°14'51.61"N),-107.74436  (107°44'39.70"W), 50.87095   (50°52'15.42"N),-105.17418   (105°10'27.05"W), 49.68138   (49°40'52.97"N),-108.37215   (108°22'19.74"W), 49.31662 (49°18'59.83"N),-105.88018   (105°52'48.65"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.25239   (51°15'08.60"N),-108.61431   (108°36'51.52"S), 51.30820   (51°18'29.52"N),-105.05021   (105°03'00.76"S), 49.22998   (49°13'47.93"N),-108.46435  (108°27'51.66"W), 49.28194   (49°16'54.98"N),-105.04812   (105°02'53.23"S),8291,7511,7511,8291,63,3.917,2.774,2.766,.173,UTM,WGS84,WGS84,13,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.28643,-106.79235,51.24767,-107.74436,50.87095,-105.17418,49.68138,-108.37215,49.31662,-105.88018,LT50370252011164PAC01,LT50370252011164PAC01,http://earthexplorer.usgs.gov/download/options/5440/LT50370252011164PAC01
LT50370252011132PAC01,LANDSAT_5,BUMPER,PAC,DAY, 037, 025,2,2011/05/12,2011:132:17:48:35.40219,2011:132:17:49:02.01500,N,9,9,9,9,9,9,9,9,19.56,10.09,29.59,.6,37.97,54.59218241,148.2927294, 50.28696   (50°17'13.06"N),-106.79439   (106°47'39.80"W), 51.24820   (51°14'53.52"N),-107.74641  (107°44'47.08"W), 50.87148   (50°52'17.33"N),-105.17620   (105°10'34.32"W), 49.68192   (49°40'54.91"N),-108.37421   (108°22'27.16"W), 49.31714 (49°19'01.70"N),-105.88221   (105°52'55.96"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.26316   (51°15'47.38"N),-108.61515   (108°36'54.54"S), 51.31898   (51°19'08.33"N),-105.06314   (105°03'47.30"S), 49.24076   (49°14'26.74"N),-108.46510  (108°27'54.36"W), 49.29273   (49°17'33.83"N),-105.06051   (105°03'37.84"S),8261,7511,7511,8261,62,4.386,3.096,3.107,.194,UTM,WGS84,WGS84,13,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.28696,-106.79439,51.2482,-107.74641,50.87148,-105.1762,49.68192,-108.37421,49.31714,-105.88221,LT50370252011132PAC01,LT50370252011132PAC01,http://earthexplorer.usgs.gov/download/options/5440/LT50370252011132PAC01
LT50370252011116PAC01,LANDSAT_5,BUMPER,PAC,DAY, 037, 025,2,2011/04/26,2011:116:17:48:39.99688,2011:116:17:49:06.60975,N,9,9,9,9,9,9,9,9,24.94,7.2,26.3,35.26,31.02,50.14399757,150.33991547, 50.28689   (50°17'12.80"N),-106.78724   (106°47'14.06"W), 51.24813   (51°14'53.27"N),-107.73926  (107°44'21.34"W), 50.87141   (50°52'17.08"N),-105.16905   (105°10'08.58"W), 49.68185   (49°40'54.66"N),-108.36706   (108°22'01.42"W), 49.31707 (49°19'01.45"N),-105.87506   (105°52'30.22"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.24687   (51°14'48.73"N),-108.61818   (108°37'05.45"S), 51.30280   (51°18'10.08"N),-105.06742   (105°04'02.71"S), 49.22717   (49°13'37.81"N),-108.46827  (108°28'05.77"W), 49.27924   (49°16'45.26"N),-105.06462   (105°03'52.63"S),8261,7501,7501,8261,41,3.348,2.276,2.456,.166,UTM,WGS84,WGS84,13,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.28689,-106.78724,51.24813,-107.73926,50.87141,-105.16905,49.68185,-108.36706,49.31707,-105.87506,LT50370252011116PAC01,LT50370252011116PAC01,http://earthexplorer.usgs.gov/download/options/5440/LT50370252011116PAC01
LT50370252011100PAC02,LANDSAT_5,BUMPER,PAC,DAY, 037, 025,2,2011/04/10,2011:100:17:48:47.87213,2011:100:17:49:14.48500,N,9,9,9,9,9,9,9,9,.51,.74,.89,.27,.15,44.60555394,151.75969279, 50.28803   (50°17'16.91"N),-106.79652   (106°47'47.47"W), 51.24927   (51°14'57.37"N),-107.74856  (107°44'54.82"W), 50.87254   (50°52'21.14"N),-105.17829   (105°10'41.84"W), 49.68299   (49°40'58.76"N),-108.37638   (108°22'34.97"W), 49.31821 (49°19'05.56"N),-105.88433   (105°53'03.59"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.24943   (51°14'57.95"N),-108.62268   (108°37'21.65"S), 51.30549   (51°18'19.76"N),-105.06742   (105°04'02.71"S), 49.22974   (49°13'47.06"N),-108.47257  (108°28'21.25"W), 49.28194   (49°16'54.98"N),-105.06462   (105°03'52.63"S),8271,7501,7501,8271,35,4.005,2.865,2.798,.271,UTM,WGS84,WGS84,13,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.28803,-106.79652,51.24927,-107.74856,50.87254,-105.17829,49.68299,-108.37638,49.31821,-105.88433,LT50370252011100PAC02,LT50370252011100PAC02,http://earthexplorer.usgs.gov/download/options/5440/LT50370252011100PAC02
LT50380252011091PAC01,LANDSAT_5,BUMPER,PAC,DAY, 038, 025,2,2011/04/01,2011:091:17:55:01.09263,2011:091:17:55:27.70556,N,9,9,9,9,9,9,9,9,21.11,5.37,5.83,52.32,20.91,41.17652157,152.3594841, 50.28544   (50°17'07.58"N),-108.33863   (108°20'19.07"W), 51.24668   (51°14'48.05"N),-109.29063  (109°17'26.27"W), 50.86996   (50°52'11.86"N),-106.72050   (106°43'13.80"W), 49.68039   (49°40'49.40"N),-109.91839   (109°55'06.20"W), 49.31563 (49°18'56.27"N),-107.42647   (107°25'35.29"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.27438   (51°16'27.77"N),-110.01368   (110°00'49.25"S), 51.19467   (51°11'40.81"N),-106.57118   (106°34'16.25"S), 49.33205   (49°19'55.38"N),-110.05305  (110°03'10.98"W), 49.25760   (49°15'27.36"N),-106.74735   (106°44'50.46"S),8021,7201,7201,8021,33,11.009,7.135,8.384,.337,UTM,WGS84,WGS84,12,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.28544,-108.33863,51.24668,-109.29063,50.86996,-106.7205,49.68039,-109.91839,49.31563,-107.42647,LT50380252011091PAC01,LT50380252011091PAC01,http://earthexplorer.usgs.gov/download/options/5440/LT50380252011091PAC01
LT50370252010305PAC01,LANDSAT_5,BUMPER,PAC,DAY, 037, 025,2,2010/11/01,2010:305:17:48:50.31688,2010:305:17:49:16.92963,N,9,9,9,9,9,9,9,9,48.86,56.74,80.35,34.47,23.87,23.75375283,163.64974765, 50.28850   (50°17'18.60"N),-106.81966   (106°49'10.78"W), 51.24975   (51°14'59.10"N),-107.77170  (107°46'18.12"W), 50.87301   (50°52'22.84"N),-105.20141   (105°12'05.08"W), 49.68346   (49°41'00.46"N),-108.39953   (108°23'58.31"W), 49.31868 (49°19'07.25"N),-105.90746   (105°54'26.86"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.25415   (51°15'14.94"N),-108.64455   (108°38'40.38"S), 51.31088   (51°18'39.17"N),-105.07604   (105°04'33.74"S), 49.23450   (49°14'04.20"N),-108.49352  (108°29'36.67"W), 49.28733   (49°17'14.39"N),-105.07288   (105°04'22.37"S),8301,7501,7501,8301,78,6.882,4.519,5.191,.293,UTM,WGS84,WGS84,13,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.2885,-106.81966,51.24975,-107.7717,50.87301,-105.20141,49.68346,-108.39953,49.31868,-105.90746,LT50370252010305PAC01,LT50370252010305PAC01,http://earthexplorer.usgs.gov/download/options/5440/LT50370252010305PAC01
LT50380252010296EDC00,LANDSAT_5,BUMPER,EDC,DAY, 038, 025,2,2010/10/23,2010:296:17:55:03.84588,2010:296:17:55:30.45869,N,9,9,9,9,9,9,9,9,6.12,4.91,3.77,10.77,5.03,26.68177495,162.85325366, 50.29502   (50°17'42.07"N),-108.39053   (108°23'25.91"W), 51.25628   (51°15'22.61"N),-109.34267  (109°20'33.61"W), 50.87949   (50°52'46.16"N),-106.77203   (106°46'19.31"W), 49.69001   (49°41'24.04"N),-109.97064   (109°58'14.30"W), 49.32518 (49°19'30.65"N),-107.47825   (107°28'41.70"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.28556   (51°17'08.02"N),-110.06076   (110°03'38.74"S), 51.20720   (51°12'25.92"N),-106.61725   (106°37'02.10"S), 49.34320   (49°20'35.52"N),-110.09827  (110°05'53.77"W), 49.27003   (49°16'12.11"N),-106.79167   (106°47'30.01"S),8021,7201,7201,8021,60,4.523,3.272,3.123,.267,UTM,WGS84,WGS84,12,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.29502,-108.39053,51.25628,-109.34267,50.87949,-106.77203,49.69001,-109.97064,49.32518,-107.47825,LT50380252010296EDC00,LT50380252010296EDC00,http://earthexplorer.usgs.gov/download/options/5440/LT50380252010296EDC00
LT50370252010289PAC01,LANDSAT_5,BUMPER,PAC,DAY, 037, 025,2,2010/10/16,2010:289:17:48:56.98006,2010:289:17:49:23.59288,N,9,9,9,9,9,9,9,9,8.63,5.97,3.04,21.09,4.42,29.08695645,161.96800569, 50.29590   (50°17'45.24"N),-106.84234   (106°50'32.42"W), 51.25717   (51°15'25.81"N),-107.79449  (107°47'40.16"W), 50.88037   (50°52'49.33"N),-105.22381   (105°13'25.72"W), 49.69090   (49°41'27.24"N),-108.42248   (108°25'20.93"W), 49.32606 (49°19'33.82"N),-105.93005   (105°55'48.18"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.25335   (51°15'12.06"N),-108.67029   (108°40'13.04"S), 51.31085   (51°18'39.06"N),-105.11478   (105°06'53.21"S), 49.23375   (49°14'01.50"N),-108.51820  (108°31'05.52"W), 49.28730   (49°17'14.28"N),-105.11001   (105°06'36.04"S),8271,7501,7501,8271,48,4.378,3.223,2.963,.27,UTM,WGS84,WGS84,13,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.2959,-106.84234,51.25717,-107.79449,50.88037,-105.22381,49.6909,-108.42248,49.32606,-105.93005,LT50370252010289PAC01,LT50370252010289PAC01,http://earthexplorer.usgs.gov/download/options/5440/LT50370252010289PAC01
LT50380252010280PAC01,LANDSAT_5,BUMPER,PAC,DAY, 038, 025,2,2010/10/07,2010:280:17:55:13.33831,2010:280:17:55:39.95113,N,9,9,9,9,9,9,9,9,6.1,.21,0,11.73,12.45,32.28141243,160.56008898, 50.29390   (50°17'38.04"N),-108.38448   (108°23'04.13"W), 51.25516   (51°15'18.58"N),-109.33660  (109°20'11.76"W), 50.87838   (50°52'42.17"N),-106.76603   (106°45'57.71"W), 49.68889   (49°41'20.00"N),-109.96455   (109°57'52.38"W), 49.32406 (49°19'26.62"N),-107.47222   (107°28'19.99"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.28822   (51°17'17.59"N),-110.05640   (110°03'23.04"S), 51.20989   (51°12'35.60"N),-106.61699   (106°37'01.16"S), 49.34317   (49°20'35.41"N),-110.09414  (110°05'38.90"W), 49.27003   (49°16'12.11"N),-106.79167   (106°47'30.01"S),8011,7211,7211,8011,67,5.024,3.983,3.062,.24,UTM,WGS84,WGS84,12,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.2939,-108.38448,51.25516,-109.3366,50.87838,-106.76603,49.68889,-109.96455,49.32406,-107.47222,LT50380252010280PAC01,LT50380252010280PAC01,http://earthexplorer.usgs.gov/download/options/5440/LT50380252010280PAC01
LT50370252010273EDC00,LANDSAT_5,BUMPER,EDC,DAY, 037, 025,2,2010/09/30,2010:273:17:49:06.30369,2010:273:17:49:32.91663,N,9,9,9,9,9,9,9,9,0,0,0,0,0,34.79809506,159.223164, 50.29204   (50°17'31.34"N),-106.83900   (106°50'20.40"W), 51.25330   (51°15'11.88"N),-107.79109  (107°47'27.92"W), 50.87653   (50°52'35.51"N),-105.22062   (105°13'14.23"W), 49.68702   (49°41'13.27"N),-108.41900   (108°25'08.40"W), 49.32221 (49°19'19.96"N),-105.92676   (105°55'36.34"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.25631   (51°15'22.72"N),-108.66193   (108°39'42.95"S), 51.31355   (51°18'48.78"N),-105.11048   (105°06'37.73"S), 49.23400   (49°14'02.40"N),-108.50997  (108°30'35.89"W), 49.28730   (49°17'14.28"N),-105.10588   (105°06'21.17"S),8261,7511,7511,8261,50,3.839,2.781,2.647,.205,UTM,WGS84,WGS84,13,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.29204,-106.839,51.2533,-107.79109,50.87653,-105.22062,49.68702,-108.419,49.32221,-105.92676,LT50370252010273EDC00,LT50370252010273EDC00,http://earthexplorer.usgs.gov/download/options/5440/LT50370252010273EDC00
LT50380252010248PAC01,LANDSAT_5,BUMPER,PAC,DAY, 038, 025,2,2010/09/05,2010:248:17:55:26.72056,2010:248:17:55:53.33344,N,9,9,9,9,9,9,9,9,70.62,13.07,91.44,84.78,93.16,43.5474391,153.38247551, 50.29272   (50°17'33.79"N),-108.36184   (108°21'42.62"W), 51.25398   (51°15'14.33"N),-109.31394  (109°18'50.18"W), 50.87721   (50°52'37.96"N),-106.74343   (106°44'36.35"W), 49.68770   (49°41'15.72"N),-109.94186   (109°56'30.70"W), 49.32289 (49°19'22.40"N),-107.44959   (107°26'58.52"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.27989   (51°16'47.60"N),-110.02647   (110°01'35.29"S), 51.20102   (51°12'03.67"N),-106.59635   (106°35'46.86"S), 49.33754   (49°20'15.14"N),-110.06534  (110°03'55.22"W), 49.26389   (49°15'50.00"N),-106.77156   (106°46'17.62"S),7991,7201,7201,7991,30,5.261,3.256,4.133,.243,UTM,WGS84,WGS84,12,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.29272,-108.36184,51.25398,-109.31394,50.87721,-106.74343,49.6877,-109.94186,49.32289,-107.44959,LT50380252010248PAC01,LT50380252010248PAC01,http://earthexplorer.usgs.gov/download/options/5440/LT50380252010248PAC01
LT50380252010232EDC00,LANDSAT_5,BUMPER,EDC,DAY, 038, 025,2,2010/08/20,2010:232:17:55:30.27725,2010:232:17:55:56.89013,N,9,9,9,9,9,9,9,9,22.77,56.96,14.19,8.86,11.07,48.56166696,149.27933684, 50.28525   (50°17'06.90"N),-108.34705   (108°20'49.38"W), 51.24649   (51°14'47.36"N),-109.29904  (109°17'56.54"W), 50.86977   (50°52'11.17"N),-106.72892   (106°43'44.11"W), 49.68020   (49°40'48.72"N),-109.92681   (109°55'36.52"W), 49.31544 (49°18'55.58"N),-107.43489   (107°26'05.60"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.27438   (51°16'27.77"N),-110.01368   (110°00'49.25"S), 51.19483   (51°11'41.39"N),-106.57546   (106°34'31.66"S), 49.33205   (49°19'55.38"N),-110.05305  (110°03'10.98"W), 49.25776   (49°15'27.94"N),-106.75147   (106°45'05.29"S),8011,7201,7201,8011,54,4.311,3.485,2.537,.225,UTM,WGS84,WGS84,12,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.28525,-108.34705,51.24649,-109.29904,50.86977,-106.72892,49.6802,-109.92681,49.31544,-107.43489,LT50380252010232EDC00,LT50380252010232EDC00,http://earthexplorer.usgs.gov/download/options/5440/LT50380252010232EDC00
LT50370252010209EDC00,LANDSAT_5,BUMPER,EDC,DAY, 037, 025,2,2010/07/28,2010:209:17:49:26.87000,2010:209:17:49:53.48294,N,9,9,9,9,9,9,9,9,22.41,14.07,13.86,43.73,18,54.422868,144.3217763, 50.28587   (50°17'09.13"N),-106.79417   (106°47'39.01"W), 51.24711   (51°14'49.60"N),-107.74617  (107°44'46.21"W), 50.87039   (50°52'13.40"N),-105.17602   (105°10'33.67"W), 49.68082   (49°40'50.95"N),-108.37395   (108°22'26.22"W), 49.31606 (49°18'57.82"N),-105.88201   (105°52'55.24"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.25495   (51°15'17.82"N),-108.61881   (108°37'07.72"S), 51.31090   (51°18'39.24"N),-105.05452   (105°03'16.27"S), 49.23255   (49°13'57.18"N),-108.46865  (108°28'07.14"W), 49.28464   (49°17'04.70"N),-105.05225   (105°03'08.10"S),8291,7511,7511,8291,72,4.087,2.939,2.84,.179,UTM,WGS84,WGS84,13,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.28587,-106.79417,51.24711,-107.74617,50.87039,-105.17602,49.68082,-108.37395,49.31606,-105.88201,LT50370252010209EDC00,LT50370252010209EDC00,http://earthexplorer.usgs.gov/download/options/5440/LT50370252010209EDC00
LT50380252010184EDC00,LANDSAT_5,BUMPER,EDC,DAY, 038, 025,2,2010/07/03,2010:184:17:55:44.21600,2010:184:17:56:10.82888,N,9,9,9,9,9,9,9,9,67.54,86.04,21.35,94.89,67.86,58.33784134,142.2537339, 50.28651   (50°17'11.44"N),-108.33338   (108°20'00.17"W), 51.24775   (51°14'51.90"N),-109.28539  (109°17'07.40"W), 50.87103   (50°52'15.71"N),-106.71521   (106°42'54.76"W), 49.68147   (49°40'53.29"N),-109.91318   (109°54'47.45"W), 49.31670 (49°19'00.12"N),-107.42121   (107°25'16.36"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.27431   (51°16'27.52"N),-110.00508   (110°00'18.29"S), 51.19451   (51°11'40.24"N),-106.56690   (106°34'00.84"S), 49.33198   (49°19'55.13"N),-110.04480  (110°02'41.28"W), 49.25745   (49°15'26.82"N),-106.74324   (106°44'35.66"S),8011,7201,7201,8011,40,5.898,3.657,4.628,.204,UTM,WGS84,WGS84,12,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.28651,-108.33338,51.24775,-109.28539,50.87103,-106.71521,49.68147,-109.91318,49.3167,-107.42121,LT50380252010184EDC00,LT50380252010184EDC00,http://earthexplorer.usgs.gov/download/options/5440/LT50380252010184EDC00
