Landsat Scene Identifier,Spacecraft Identifier,Sensor Mode,Station Identifier,Day/Night,WRS Path,WRS Row,WRS Type,Date Acquired,Start Time,Stop Time,Sensor Anomalies,Acquisition Quality,Quality Band 1,Quality Band 2,Quality Band 3,Quality Band 4,Quality Band 5,Quality Band 6,Quality Band 7,Cloud Cover,Cloud Cover Quad Upper Left,Cloud Cover Quad Upper Right,Cloud Cover Quad Lower Left,Cloud Cover Quad Lower Right,Sun Elevation,Sun Azimuth,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude,Browse  Exists,Data Category,Map Projection LORa,Data Type L0Rp,Data Type Level 1,Elevation Source,Output Format,Ephemeris Type,Corner UL Latitude Product,Corner UL Longitude Product,Corner UR Latitude Product,Corner UR Longitude Product,Corner LL Latitude Product,Corner LL Longitude Product,Corner LR Latitude Product,Corner LR Longitude Product,Reflective Samples,Reflective Lines,Thermal Lines,Thermal Samples,Ground Control Points Model,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Geometric RMSE Verify,Map Projection Level 1,Datum,Ellipsoid,UTM Zone,Vertical Long from Pole,True Scale Latitude,False Easting,False Northing,Grid Cell Size Reflective,Grid Cell Size Thermal,Orientation,Resampling Option,Scene Center Latitude dec,Scene Center Longitude dec,Corner Upper Left Lat dec,Corner Upper Left Long dec,Corner Upper Right Lat dec,Corner Upper Right Long dec,Corner Lower Left Lat dec,Corner Lower Left Long dec,Corner Lower Right Lat dec,Corner Lower Right Long dec,Display ID,Ordering ID,Download Link
LT50220272011203GNC01,LANDSAT_5,BUMPER,GNC,DAY, 022, 027,2,2011/07/22,2011:203:16:16:10.42875,2011:203:16:16:37.04150,N,9,9,9,9,9,9,9,9,10.16,0,.19,11.55,28.92,57.35260905,138.72700912, 47.45626   (47°27'22.54"N), -84.77724   (84°46'38.06"W), 48.41017   (48°24'36.61"N), -85.69008  (85°41'24.29"W), 48.05442   (48°03'15.91"N), -83.25745   (83°15'26.82"W), 46.83978   (46°50'23.21"N), -86.26379   (86°15'49.64"W), 46.49427 (46°29'39.37"N), -83.89883   (83°53'55.79"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.42200   (48°25'19.20"N), -86.36609   (86°21'57.92"S), 48.35823   (48°21'29.63"N), -83.11859   (83°07'06.92"S), 46.49204   (46°29'31.34"N), -86.38887  (86°23'19.93"W), 46.43240   (46°25'56.64"N), -83.25769   (83°15'27.68"S),8021,7151,7151,8021,187,3.744,2.336,2.926,.109,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.45626,-84.77724,48.41017,-85.69008,48.05442,-83.25745,46.83978,-86.26379,46.49427,-83.89883,LT50220272011203GNC01,LT50220272011203GNC01,http://earthexplorer.usgs.gov/download/options/5440/LT50220272011203GNC01
LT50210272011196GNC01,LANDSAT_5,BUMPER,GNC,DAY, 021, 027,2,2011/07/15,2011:196:16:10:03.32413,2011:196:16:10:29.93694,N,9,9,9,9,9,9,9,9,4.07,8.41,7.34,.45,.09,58.51672446,137.81013287, 47.45624   (47°27'22.46"N), -83.23134   (83°13'52.82"W), 48.41015   (48°24'36.54"N), -84.14418  (84°08'39.05"W), 48.05440   (48°03'15.84"N), -81.71155   (81°42'41.58"W), 46.83976   (46°50'23.14"N), -84.71789   (84°43'04.40"W), 46.49425 (46°29'39.30"N), -82.35293   (82°21'10.55"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.40969   (48°24'34.88"N), -84.95562   (84°57'20.23"S), 48.47615   (48°28'34.14"N), -81.60347   (81°36'12.49"S), 46.40054   (46°24'01.94"N), -84.80778  (84°48'28.01"W), 46.46250   (46°27'45.00"N), -81.58085   (81°34'51.06"S),8271,7461,7461,8271,120,4.409,3.289,2.936,.154,UTM,WGS84,WGS84,17,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.45624,-83.23134,48.41015,-84.14418,48.0544,-81.71155,46.83976,-84.71789,46.49425,-82.35293,LT50210272011196GNC01,LT50210272011196GNC01,http://earthexplorer.usgs.gov/download/options/5440/LT50210272011196GNC01
LT50220272011187GNC01,LANDSAT_5,BUMPER,GNC,DAY, 022, 027,2,2011/07/06,2011:187:16:16:17.91900,2011:187:16:16:44.53181,N,9,9,9,9,9,9,9,9,22.36,28.21,36.14,.04,25.05,59.67952202,137.18346898, 47.45449   (47°27'16.16"N), -84.77475   (84°46'29.10"W), 48.40840   (48°24'30.24"N), -85.68757  (85°41'15.25"W), 48.05266   (48°03'09.58"N), -83.25501   (83°15'18.04"W), 46.83800   (46°50'16.80"N), -86.26125   (86°15'40.50"W), 46.49251 (46°29'33.04"N), -83.89636   (83°53'46.90"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.43278   (48°25'58.01"N), -86.36190   (86°21'42.84"S), 48.36886   (48°22'07.90"N), -83.11373   (83°06'49.43"S), 46.49742   (46°29'50.71"N), -86.38490  (86°23'05.64"W), 46.43766   (46°26'15.58"N), -83.25343   (83°15'12.35"S),8021,7171,7171,8021,59,4.482,2.885,3.43,.191,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.45449,-84.77475,48.4084,-85.68757,48.05266,-83.25501,46.838,-86.26125,46.49251,-83.89636,LT50220272011187GNC01,LT50220272011187GNC01,http://earthexplorer.usgs.gov/download/options/5440/LT50220272011187GNC01
LT50210272011180PAC01,LANDSAT_5,BUMPER,PAC,DAY, 021, 027,2,2011/06/29,2011:180:16:10:09.43475,2011:180:16:10:36.04763,N,9,9,9,9,9,9,9,9,0,0,0,0,0,60.308707,137.17980194, 47.45636   (47°27'22.90"N), -83.22360   (83°13'24.96"W), 48.41027   (48°24'36.97"N), -84.13644  (84°08'11.18"W), 48.05452   (48°03'16.27"N), -81.70380   (81°42'13.68"W), 46.83988   (46°50'23.57"N), -84.71016   (84°42'36.58"W), 46.49437 (46°29'39.73"N), -82.34519   (82°20'42.68"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.40997   (48°24'35.89"N), -84.94753   (84°56'51.11"S), 48.47619   (48°28'34.28"N), -81.59535   (81°35'43.26"S), 46.39810   (46°23'53.16"N), -84.79980  (84°47'59.28"W), 46.45984   (46°27'35.42"N), -81.57300   (81°34'22.80"S),8271,7471,7471,8271,165,4.659,3.436,3.146,.154,UTM,WGS84,WGS84,17,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.45636,-83.2236,48.41027,-84.13644,48.05452,-81.7038,46.83988,-84.71016,46.49437,-82.34519,LT50210272011180PAC01,LT50210272011180PAC01,http://earthexplorer.usgs.gov/download/options/5440/LT50210272011180PAC01
LT50220272011171GNC01,LANDSAT_5,BUMPER,GNC,DAY, 022, 027,2,2011/06/20,2011:171:16:16:23.97069,2011:171:16:16:50.58350,N,9,9,9,9,9,9,9,9,77.27,53.99,55.2,99.98,99.91,60.71649405,137.75294986, 47.45291   (47°27'10.48"N), -84.76860   (84°46'06.96"W), 48.40682   (48°24'24.55"N), -85.68140  (85°40'53.04"W), 48.05109   (48°03'03.92"N), -83.24891   (83°14'56.08"W), 46.83642   (46°50'11.11"N), -86.25505   (86°15'18.18"W), 46.49093 (46°29'27.35"N), -83.89023   (83°53'24.83"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.43275   (48°25'57.90"N), -86.35784   (86°21'28.22"S), 48.36873   (48°22'07.43"N), -83.10969   (83°06'34.88"S), 46.49739   (46°29'50.60"N), -86.38099  (86°22'51.56"W), 46.43754   (46°26'15.14"N), -83.24953   (83°14'58.31"S),8021,7171,7171,8021,38,4.974,3.983,2.98,.157,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.45291,-84.7686,48.40682,-85.6814,48.05109,-83.24891,46.83642,-86.25505,46.49093,-83.89023,LT50220272011171GNC01,LT50220272011171GNC01,http://earthexplorer.usgs.gov/download/options/5440/LT50220272011171GNC01
LT50210272011164PAC01,LANDSAT_5,BUMPER,PAC,DAY, 021, 027,2,2011/06/13,2011:164:16:10:16.06431,2011:164:16:10:42.67719,N,9,9,9,9,9,9,9,9,5.96,0,22.85,0,.97,60.70291451,138.61665393, 47.45452   (47°27'16.27"N), -83.22096   (83°13'15.46"W), 48.40843   (48°24'30.35"N), -84.13378  (84°08'01.61"W), 48.05269   (48°03'09.68"N), -81.70122   (81°42'04.39"W), 46.83803   (46°50'16.91"N), -84.70746   (84°42'26.86"W), 46.49254 (46°29'33.14"N), -82.34257   (82°20'33.25"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.40997   (48°24'35.89"N), -84.94753   (84°56'51.11"S), 48.47619   (48°28'34.28"N), -81.59535   (81°35'43.26"S), 46.40080   (46°24'02.88"N), -84.79999  (84°47'59.96"W), 46.46254   (46°27'45.14"N), -81.57303   (81°34'22.91"S),8271,7461,7461,8271,162,4.825,3.403,3.42,.146,UTM,WGS84,WGS84,17,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.45452,-83.22096,48.40843,-84.13378,48.05269,-81.70122,46.83803,-84.70746,46.49254,-82.34257,LT50210272011164PAC01,LT50210272011164PAC01,http://earthexplorer.usgs.gov/download/options/5440/LT50210272011164PAC01
LT50220272011155GNC01,LANDSAT_5,BUMPER,GNC,DAY, 022, 027,2,2011/06/04,2011:155:16:16:32.64450,2011:155:16:16:59.25731,N,9,9,9,9,9,9,9,9,73,51.89,55.38,87.19,97.52,60.22499521,140.10616243, 47.45477   (47°27'17.17"N), -84.77455   (84°46'28.38"W), 48.40868   (48°24'31.25"N), -85.68737  (85°41'14.53"W), 48.05294   (48°03'10.58"N), -83.25480   (83°15'17.28"W), 46.83828   (46°50'17.81"N), -86.26106   (86°15'39.82"W), 46.49279 (46°29'34.04"N), -83.89616   (83°53'46.18"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.43817   (48°26'17.41"N), -86.36183   (86°21'42.59"S), 48.37452   (48°22'28.27"N), -83.12140   (83°07'17.04"S), 46.50282   (46°30'10.15"N), -86.38484  (86°23'05.42"W), 46.44331   (46°26'35.92"N), -83.26085   (83°15'39.06"S),8001,7171,7171,8001,113,4.233,2.742,3.225,.131,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.45477,-84.77455,48.40868,-85.68737,48.05294,-83.2548,46.83828,-86.26106,46.49279,-83.89616,LT50220272011155GNC01,LT50220272011155GNC01,http://earthexplorer.usgs.gov/download/options/5440/LT50220272011155GNC01
LT50220272011123GNC01,LANDSAT_5,BUMPER,GNC,DAY, 022, 027,2,2011/05/03,2011:123:16:16:43.59581,2011:123:16:17:10.20863,N,9,9,9,9,9,9,9,9,35.74,7.3,15.7,30.17,89.78,54.29870409,146.09857498, 47.44839   (47°26'54.20"N), -84.76681   (84°46'00.52"W), 48.40228   (48°24'08.21"N), -85.67955  (85°40'46.38"W), 48.04659   (48°02'47.72"N), -83.24727   (83°14'50.17"W), 46.83188   (46°49'54.77"N), -86.25312   (86°15'11.23"W), 46.48642 (46°29'11.11"N), -83.88849   (83°53'18.56"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.42461   (48°25'28.60"N), -86.34983   (86°20'59.39"S), 48.36092   (48°21'39.31"N), -83.11839   (83°07'06.20"S), 46.48925   (46°29'21.30"N), -86.37326  (86°22'23.74"W), 46.42971   (46°25'46.96"N), -83.25788   (83°15'28.37"S),7981,7171,7171,7981,98,4.492,3.324,3.022,.195,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.44839,-84.76681,48.40228,-85.67955,48.04659,-83.24727,46.83188,-86.25312,46.48642,-83.88849,LT50220272011123GNC01,LT50220272011123GNC01,http://earthexplorer.usgs.gov/download/options/5440/LT50220272011123GNC01
LT50220272011091GNC01,LANDSAT_5,BUMPER,GNC,DAY, 022, 027,2,2011/04/01,2011:091:16:16:55.68575,2011:091:16:17:22.29856,N,9,9,9,9,9,9,9,9,10.94,41.07,.15,2.27,.29,43.32787468,149.90067205, 47.45562   (47°27'20.23"N), -84.76689   (84°46'00.80"W), 48.40953   (48°24'34.31"N), -85.67972  (85°40'46.99"W), 48.05379   (48°03'13.64"N), -83.24712   (83°14'49.63"W), 46.83914   (46°50'20.90"N), -86.25342   (86°15'12.31"W), 46.49364 (46°29'37.10"N), -83.88849   (83°53'18.56"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.42461   (48°25'28.60"N), -86.34983   (86°20'59.39"S), 48.36051   (48°21'37.84"N), -83.10626   (83°06'22.54"S), 46.49195   (46°29'31.02"N), -86.37323  (86°22'23.63"W), 46.43202   (46°25'55.27"N), -83.24600   (83°14'45.60"S),8011,7161,7161,8011,47,5.837,2.888,5.072,.432,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.45562,-84.76689,48.40953,-85.67972,48.05379,-83.24712,46.83914,-86.25342,46.49364,-83.88849,LT50220272011091GNC01,LT50220272011091GNC01,http://earthexplorer.usgs.gov/download/options/5440/LT50220272011091GNC01
LT50210272011084GNC01,LANDSAT_5,BUMPER,GNC,DAY, 021, 027,2,2011/03/25,2011:084:16:10:45.05850,2011:084:16:11:11.67138,N,9,9,9,9,9,9,9,9,.84,2,.95,.22,.2,40.58165785,150.47834648, 47.44778   (47°26'52.01"N), -83.21734   (83°13'02.42"W), 48.40167   (48°24'06.01"N), -84.13007  (84°07'48.25"W), 48.04598   (48°02'45.53"N), -81.69782   (81°41'52.15"W), 46.83127   (46°49'52.57"N), -84.70364   (84°42'13.10"W), 46.48582 (46°29'08.95"N), -82.33903   (82°20'20.51"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.39948   (48°23'58.13"N), -84.93861   (84°56'19.00"S), 48.46544   (48°27'55.58"N), -81.58711   (81°35'13.60"S), 46.39028   (46°23'25.01"N), -84.79145  (84°47'29.22"W), 46.45178   (46°27'06.41"N), -81.56511   (81°33'54.40"S),8271,7461,7461,8271,73,4.982,3.889,3.114,.214,UTM,WGS84,WGS84,17,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.44778,-83.21734,48.40167,-84.13007,48.04598,-81.69782,46.83127,-84.70364,46.48582,-82.33903,LT50210272011084GNC01,LT50210272011084GNC01,http://earthexplorer.usgs.gov/download/options/5440/LT50210272011084GNC01
LT50220272011059EDC00,LANDSAT_5,BUMPER,EDC,DAY, 022, 027,2,2011/02/28,2011:059:16:17:03.41519,2011:059:16:17:30.02794,N,9,9,9,9,9,9,9,9,57.99,59.42,61.88,69.59,41.06,30.81276026,152.51086437, 47.45487   (47°27'17.53"N), -84.76526   (84°45'54.94"W), 48.40878   (48°24'31.61"N), -85.67808  (85°40'41.09"W), 48.05304   (48°03'10.94"N), -83.24551   (83°14'43.84"W), 46.83838   (46°50'18.17"N), -86.25177   (86°15'06.37"W), 46.49289 (46°29'34.40"N), -83.88687   (83°53'12.73"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.41924   (48°25'09.26"N), -86.35396   (86°21'14.26"S), 48.35499   (48°21'17.96"N), -83.10263   (83°06'09.47"S), 46.48657   (46°29'11.65"N), -86.37720  (86°22'37.92"W), 46.42650   (46°25'35.40"N), -83.24248   (83°14'32.93"S),8031,7161,7161,8031,69,5.759,4.731,3.283,.322,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.45487,-84.76526,48.40878,-85.67808,48.05304,-83.24551,46.83838,-86.25177,46.49289,-83.88687,LT50220272011059EDC00,LT50220272011059EDC00,http://earthexplorer.usgs.gov/download/options/5440/LT50220272011059EDC00
LT50220272011043EDC00,LANDSAT_5,BUMPER,EDC,DAY, 022, 027,2,2011/02/12,2011:043:16:17:04.22263,2011:043:16:17:30.83538,N,9,9,9,9,9,9,9,9,36.7,30.21,16.17,66.76,33.66,25.23781805,154.08414196, 47.45144   (47°27'05.18"N), -84.76072   (84°45'38.59"W), 48.40534   (48°24'19.22"N), -85.67350  (85°40'24.60"W), 48.04963   (48°02'58.67"N), -83.24108   (83°14'27.89"W), 46.83494   (46°50'05.78"N), -86.24713   (86°14'49.67"W), 46.48947 (46°29'22.09"N), -83.88237   (83°52'56.53"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.41917   (48°25'09.01"N), -86.34179   (86°20'30.44"S), 48.35472   (48°21'16.99"N), -83.09455   (83°05'40.38"S), 46.48921   (46°29'21.16"N), -86.36545  (86°21'55.62"W), 46.42894   (46°25'44.18"N), -83.23450   (83°14'04.20"S),8021,7151,7151,8021,32,5.821,3.63,4.55,.413,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.45144,-84.76072,48.40534,-85.6735,48.04963,-83.24108,46.83494,-86.24713,46.48947,-83.88237,LT50220272011043EDC00,LT50220272011043EDC00,http://earthexplorer.usgs.gov/download/options/5440/LT50220272011043EDC00
LT50220272011011EDC00,LANDSAT_5,BUMPER,EDC,DAY, 022, 027,2,2011/01/11,2011:011:16:17:02.30719,2011:011:16:17:28.91994,N,9,9,9,9,9,9,9,9,79.24,84.55,99.83,55.07,77.52,17.8804047,158.14407824, 47.44677   (47°26'48.37"N), -84.75234   (84°45'08.42"W), 48.40066   (48°24'02.38"N), -85.66506  (85°39'54.22"W), 48.04498   (48°02'41.93"N), -83.23285   (83°13'58.26"W), 46.83025   (46°49'48.90"N), -86.23860   (86°14'18.96"W), 46.48481 (46°29'05.32"N), -83.87404   (83°52'26.54"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.41638   (48°24'58.97"N), -86.32561   (86°19'32.20"S), 48.35189   (48°21'06.80"N), -83.09072   (83°05'26.59"S), 46.48642   (46°29'11.11"N), -86.34984  (86°20'59.42"W), 46.42612   (46°25'34.03"N), -83.23079   (83°13'50.84"S),7991,7151,7151,7991,57,6.625,4.92,4.437,.524,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.44677,-84.75234,48.40066,-85.66506,48.04498,-83.23285,46.83025,-86.2386,46.48481,-83.87404,LT50220272011011EDC00,LT50220272011011EDC00,http://earthexplorer.usgs.gov/download/options/5440/LT50220272011011EDC00
LT50220272010360GNC01,LANDSAT_5,BUMPER,GNC,DAY, 022, 027,2,2010/12/26,2010:360:16:17:00.35400,2010:360:16:17:26.96675,N,9,9,9,9,9,9,9,9,59.69,58.6,98.96,18.19,63,16.8020638,160.26128198, 47.44890   (47°26'56.04"N), -84.75048   (84°45'01.73"W), 48.40280   (48°24'10.08"N), -85.66322  (85°39'47.59"W), 48.04710   (48°02'49.56"N), -83.23092   (83°13'51.31"W), 46.83239   (46°49'56.60"N), -86.23681   (86°14'12.52"W), 46.48693 (46°29'12.95"N), -83.87216   (83°52'19.78"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.41370   (48°24'49.32"N), -86.32970   (86°19'46.92"S), 48.34933   (48°20'57.59"N), -83.09497   (83°05'41.89"S), 46.48374   (46°29'01.46"N), -86.35379  (86°21'13.64"W), 46.42355   (46°25'24.78"N), -83.23487   (83°14'05.53"S),7991,7151,7151,7991,32,4.543,3.277,3.147,.731,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.4489,-84.75048,48.4028,-85.66322,48.0471,-83.23092,46.83239,-86.23681,46.48693,-83.87216,LT50220272010360GNC01,LT50220272010360GNC01,http://earthexplorer.usgs.gov/download/options/5440/LT50220272010360GNC01
LT50220272010328GNC01,LANDSAT_5,BUMPER,GNC,DAY, 022, 027,2,2010/11/24,2010:328:16:16:54.57131,2010:328:16:17:21.18406,N,9,9,9,9,9,9,9,9,59.49,36.5,17.76,88.13,95.55,20.20342143,162.87737596, 47.45261   (47°27'09.40"N), -84.75113   (84°45'04.07"W), 48.40651   (48°24'23.44"N), -85.66392  (85°39'50.11"W), 48.05079   (48°03'02.84"N), -83.23145   (83°13'53.22"W), 46.83612   (46°50'10.03"N), -86.23757   (86°14'15.25"W), 46.49063 (46°29'26.27"N), -83.87276   (83°52'21.94"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.42994   (48°25'47.78"N), -86.33760   (86°20'15.36"S), 48.36535   (48°21'55.26"N), -83.08969   (83°05'22.88"S), 46.49729   (46°29'50.24"N), -86.36144  (86°21'41.18"W), 46.43689   (46°26'12.80"N), -83.23004   (83°13'48.14"S),8021,7161,7161,8021,68,6.790,5.901,3.359,.528,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.45261,-84.75113,48.40651,-85.66392,48.05079,-83.23145,46.83612,-86.23757,46.49063,-83.87276,LT50220272010328GNC01,LT50220272010328GNC01,http://earthexplorer.usgs.gov/download/options/5440/LT50220272010328GNC01
LT50220272010312GNC01,LANDSAT_5,BUMPER,GNC,DAY, 022, 027,2,2010/11/08,2010:312:16:16:52.88556,2010:312:16:17:19.49831,N,9,9,9,9,9,9,9,9,17.02,38.52,3.57,13.65,12.34,24.20720606,162.70966587, 47.45456   (47°27'16.42"N), -84.76239   (84°45'44.60"W), 48.40847   (48°24'30.49"N), -85.67521  (85°40'30.76"W), 48.05273   (48°03'09.83"N), -83.24265   (83°14'33.54"W), 46.83807   (46°50'17.05"N), -86.24889   (86°14'56.00"W), 46.49258 (46°29'33.29"N), -83.88400   (83°53'02.40"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.43269   (48°25'57.68"N), -86.34568   (86°20'44.45"S), 48.36832   (48°22'05.95"N), -83.09756   (83°05'51.22"S), 46.50003   (46°30'00.11"N), -86.36923  (86°22'09.23"W), 46.43985   (46°26'23.46"N), -83.23765   (83°14'15.54"S),8021,7161,7161,8021,109,5.009,3.613,3.47,.31,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.45456,-84.76239,48.40847,-85.67521,48.05273,-83.24265,46.83807,-86.24889,46.49258,-83.884,LT50220272010312GNC01,LT50220272010312GNC01,http://earthexplorer.usgs.gov/download/options/5440/LT50220272010312GNC01
LT50210272010305EDC00,LANDSAT_5,BUMPER,EDC,DAY, 021, 027,2,2010/11/01,2010:305:16:10:44.89175,2010:305:16:11:11.50456,N,9,9,9,9,9,9,9,9,72.66,88.35,48.57,92.2,61.54,26.3028659,162.27311543, 47.45917   (47°27'33.01"N), -83.24937   (83°14'57.73"W), 48.41309   (48°24'47.12"N), -84.16225  (84°09'44.10"W), 48.05732   (48°03'26.35"N), -81.72948   (81°43'46.13"W), 46.84270   (46°50'33.72"N), -84.73601   (84°44'09.64"W), 46.49718 (46°29'49.85"N), -82.37093   (82°22'15.35"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.41735   (48°25'02.46"N), -84.96838   (84°58'06.17"S), 48.48418   (48°29'03.05"N), -81.61574   (81°36'56.66"S), 46.40823   (46°24'29.63"N), -84.82002  (84°49'12.07"W), 46.47054   (46°28'13.94"N), -81.59265   (81°35'33.54"S),8271,7461,7461,8271,53,4.777,3.394,3.361,.208,UTM,WGS84,WGS84,17,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.45917,-83.24937,48.41309,-84.16225,48.05732,-81.72948,46.8427,-84.73601,46.49718,-82.37093,LT50210272010305EDC00,LT50210272010305EDC00,http://earthexplorer.usgs.gov/download/options/5440/LT50210272010305EDC00
LT50220272010296EDC00,LANDSAT_5,BUMPER,EDC,DAY, 022, 027,2,2010/10/23,2010:296:16:16:58.55206,2010:296:16:17:25.16488,N,9,9,9,9,9,9,9,9,31.84,18.79,37.09,9.57,61.92,29.2076825,161.34581102, 47.46054   (47°27'37.94"N), -84.81953   (84°49'10.31"W), 48.41446   (48°24'52.06"N), -85.73243  (85°43'56.75"W), 48.05869   (48°03'31.28"N), -83.29960   (83°17'58.56"W), 46.84408   (46°50'38.69"N), -86.30621   (86°18'22.36"W), 46.49854 (46°29'54.74"N), -83.94107   (83°56'27.85"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.43841   (48°26'18.28"N), -86.40645   (86°24'23.22"S), 48.37588   (48°22'33.17"N), -83.16182   (83°09'42.55"S), 46.50304   (46°30'10.94"N), -86.42785  (86°25'40.26"W), 46.44458   (46°26'40.49"N), -83.29982   (83°17'59.35"S),8011,7171,7171,8011,104,5.622,4.591,3.245,.251,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.46054,-84.81953,48.41446,-85.73243,48.05869,-83.2996,46.84408,-86.30621,46.49854,-83.94107,LT50220272010296EDC00,LT50220272010296EDC00,http://earthexplorer.usgs.gov/download/options/5440/LT50220272010296EDC00
LT50210272010289EDC00,LANDSAT_5,BUMPER,EDC,DAY, 021, 027,2,2010/10/16,2010:289:16:10:51.64488,2010:289:16:11:18.25769,N,9,9,9,9,9,9,9,9,56.3,38.89,47.33,57.61,81.38,31.59303902,160.37266852, 47.46319   (47°27'47.48"N), -83.27078   (83°16'14.81"W), 48.41712   (48°25'01.63"N), -84.18371  (84°11'01.36"W), 48.06132   (48°03'40.75"N), -81.75077   (81°45'02.77"W), 46.84674   (46°50'48.26"N), -84.75754   (84°45'27.14"W), 46.50119 (46°30'04.28"N), -82.39229   (82°23'32.24"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.41099   (48°24'39.56"N), -84.99627   (84°59'46.57"S), 48.47858   (48°28'42.89"N), -81.65221   (81°39'07.96"S), 46.40193   (46°24'06.95"N), -84.84691  (84°50'48.88"W), 46.46495   (46°27'53.82"N), -81.62776   (81°37'39.94"S),8251,7461,7461,8251,73,3.743,2.375,2.893,.158,UTM,WGS84,WGS84,17,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.46319,-83.27078,48.41712,-84.18371,48.06132,-81.75077,46.84674,-84.75754,46.50119,-82.39229,LT50210272010289EDC00,LT50210272010289EDC00,http://earthexplorer.usgs.gov/download/options/5440/LT50210272010289EDC00
